symbol,synonym_symbol,scientific_name_full,common_name,family,is_synonym,state
AGEX,AGEXM2,Agrostis exarata Trin. var. monolepis (Torr.) Hitchc.,,Poaceae,True,OR
AGEX,AGEXP2,Agrostis exarata Trin. var. pacifica Vasey,,Poaceae,True,OR
AGEX,AGEXP,Agrostis exarata Trin. var. purpurascens Hultén,,Poaceae,True,OR
AGEX,AGLO2,Agrostis longiligula Hitchc.,,Poaceae,True,OR
AGEX,AGLOA,Agrostis longiligula Hitchc. var. australis J.T. Howell,,Poaceae,True,OR
AGEX,AGME,Agrostis melaleuca (Trin.) Hitchc.,,Poaceae,True,OR
AGEX,AGMIM,Agrostis microphylla Steud. var. major Vasey,,Poaceae,True,OR
AGGI,,Agrostemma githago L.,common corncockle,Caryophyllaceae,False,OR
AGGI2,,Agrostis gigantea Roth,redtop,Poaceae,False,OR
AGGI2,AGAL3,Agrostis alba auct. non L.,,Poaceae,True,OR
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) Philipson,,Poaceae,True,OR
AGGI2,AGNI,Agrostis nigra With.,,Poaceae,True,OR
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens,,Poaceae,True,OR
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) Farw.,,Poaceae,True,OR
AGGL,,Agoseris glauca (Pursh) Raf.,pale agoseris,Asteraceae,False,OR
AGGLA,,Agoseris glauca (Pursh) Raf. var. agrestis (Osterh.) Q. Jones ex Cronquist,pale agoseris,Asteraceae,False,OR
AGGLA,AGAG,Agoseris agrestis Osterh.,,Asteraceae,True,OR
AGGLD,,Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.,pale agoseris,Asteraceae,False,OR
AGGLD,AGGLS,Agoseris glauca (Pursh) Raf. ssp. scorzonerifolia (Schrad.) Piper,,Asteraceae,True,OR
AGGLD,AGGLA2,Agoseris glauca (Pursh) Raf. var. asper (Rydb.) Cronquist,,Asteraceae,True,OR
AGGLD,AGGLP2,Agoseris glauca (Pursh) Raf. var. pumila (Nutt.) Garrett,,Asteraceae,True,OR
AGGLD,AGSC7,Agoseris scorzonerifolia (Schrad.) Greene,,Asteraceae,True,OR
AGGLD,TRGLD,Troximon glaucum Pursh var. dasycephalum Torr. & A. Gray,,Asteraceae,True,OR
AGGLG,,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,Asteraceae,False,OR
AGGLG,AGTU3,Agoseris turbinata Rydb.,,Asteraceae,True,OR
AGGLG,TRGL7,Troximon glaucum Pursh,,Asteraceae,True,OR
AGGLL,,Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley,false agoseris,Asteraceae,False,OR
AGGLL,AGAR5,Agoseris arizonica Greene,,Asteraceae,True,OR
AGGLL,AGGLP,Agoseris glauca (Pursh) Raf. var. parviflora (Nutt.) Rydb.,,Asteraceae,True,OR
AGGLL,AGPA14,Agoseris parviflora (Nutt.) Greene,,Asteraceae,True,OR
AGGLL,MAGLL,Macrorhynchus glaucus (Pursh) D.C. Eaton var. laciniatus D.C. Eaton,,Asteraceae,True,OR
AGGLL,TRPA12,Troximon parviflorum Nutt.,,Asteraceae,True,OR
AGGLM,,Agoseris glauca (Pursh) Raf. var. monticola (Greene) Q. Jones ex Cronquist,pale agoseris,Asteraceae,False,OR
AGGLM,AGMO5,Agoseris monticola Greene,,Asteraceae,True,OR
AGGR,,Agoseris grandiflora (Nutt.) Greene,bigflower agoseris,Asteraceae,False,OR
AGGR,AGGRL,Agoseris grandiflora (Nutt.) Greene var. leptophylla G.I. Baird,,Asteraceae,True,OR
AGGR,AGLA6,Agoseris laciniata (Nutt.) Greene,,Asteraceae,True,OR
AGGR,AGPL3,Agoseris plebeja (Greene) Greene,,Asteraceae,True,OR
AGGR,TRGR13,Troximon grandiflorum Nutt.,,Asteraceae,True,OR
AGGR2,,Agrimonia gryposepala Wallr.,tall hairy agrimony,Rosaceae,False,OR
AGHA2,,Agrostis hallii Vasey,Hall's bentgrass,Poaceae,False,OR
AGHA2,AGHAP,Agrostis hallii Vasey var. pringlei (Scribn.) Hitchc.,,Poaceae,True,OR
AGHE2,,Agoseris heterophylla (Nutt.) Greene,annual agoseris,Asteraceae,False,OR
AGHE3,,Agrostis hendersonii Hitchc.,Henderson's bentgrass,Poaceae,False,OR
AGHE3,AGAR2,Agrostis aristiglumis Swallen,,Poaceae,True,OR
AGHE3,AGMIH,Agrostis microphylla Steud. var. hendersonii (Hitchc.) Beetle,,Poaceae,True,OR
AGHEC,,Agoseris heterophylla (Nutt.) Greene var. crenulata Jeps.,annual agoseris,Asteraceae,False,OR
AGHEH,,Agoseris heterophylla (Nutt.) Greene var. heterophylla,annual agoseris,Asteraceae,False,OR
AGHEH,AGHEC2,Agoseris heterophylla (Nutt.) Greene ssp. californica (Nutt.) Piper,,Asteraceae,True,OR
AGHEH,AGHEN,Agoseris heterophylla (Nutt.) Greene ssp. normalis Piper,,Asteraceae,True,OR
AGHEH,AGHEC3,Agoseris heterophylla (Nutt.) Greene var. cryptopleura Jeps.,,Asteraceae,True,OR
AGHEH,AGHEK,Agoseris heterophylla (Nutt.) Greene var. kymapleura Greene,,Asteraceae,True,OR
AGHEH,MAHE4,Macrorhynchus heterophyllus Nutt.,,Asteraceae,True,OR
AGHET,,Agoseris heterophylla (Nutt.) Greene var. turgida (H.M. Hall) Jeps.,annual agoseris,Asteraceae,False,OR
AGHO2,,Agrostis howellii Scribn.,Howell's bentgrass,Poaceae,False,OR
AGHU,,Agrostis humilis Vasey,alpine bentgrass,Poaceae,False,OR
AGHU,AGTH2,Agrostis thurberiana Hitchc.,,Poaceae,True,OR
AGHU,POHU,Podagrostis humilis (Vasey) Björkman,,Poaceae,True,OR
AGHU,POTH3,Podagrostis thurberiana (Hitchc.) Hultén,,Poaceae,True,OR
AGID,,Agrostis idahoensis Nash,Idaho bentgrass,Poaceae,False,OR
AGID,AGBOR,Agrostis borealis Hartm. var. recta (Hartm.) B. Boivin,,Poaceae,True,OR
AGID,AGCL4,Agrostis clavata auct. non Trin.,,Poaceae,True,OR
AGID,AGFI3,Agrostis filicumis M.E. Jones,,Poaceae,True,OR
AGMI3,,Agrostis microphylla Steud.,small-leaf bentgrass,Poaceae,False,OR
AGMI3,AGIN7,Agrostis inflata Scribn.,,Poaceae,True,OR
AGMI3,AGMII,Agrostis microphylla Steud. var. intermedia Beetle,,Poaceae,True,OR
AGOC,,Agastache occidentalis (Piper) A. Heller,western giant hyssop,Lamiaceae,False,OR
AGOC2,,Ageratina occidentalis (Hook.) R.M. King & H. Rob.,western snakeroot,Asteraceae,False,OR
AGOC2,EUOC5,Eupatorium occidentale Hook.,,Asteraceae,True,OR
AGOR,,Agrostis oregonensis Vasey,Oregon bentgrass,Poaceae,False,OR
AGOSE,,Agoseris Raf.,agoseris,Asteraceae,False,OR
AGPA8,,Agrostis pallens Trin.,seashore bentgrass,Poaceae,False,OR
AGPA8,AGDI,Agrostis diegoensis Vasey,,Poaceae,True,OR
AGPA8,AGLE2,Agrostis lepida Hitchc.,,Poaceae,True,OR
AGPA8,AGPAV,Agrostis pallens Trin. var. vaseyi H. St. John,,Poaceae,True,OR
AGPE,,Agrostis perennans (Walter) Tuck.,upland bentgrass,Poaceae,False,OR
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,,Poaceae,True,OR
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,,Poaceae,True,OR
AGPE,AGOR3,Agrostis oreophila Trin.,,Poaceae,True,OR
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestivalis Vasey,,Poaceae,True,OR
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata (Pursh) Hitchc.,,Poaceae,True,OR
AGPE,AGSC6,Agrostis schweinitzii Trin.,,Poaceae,True,OR
AGPE,COPE7,Cornucopiae perennans Walter,,Poaceae,True,OR
AGRE,,Agoseris retrorsa (Benth.) Greene,spearleaf agoseris,Asteraceae,False,OR
AGRE,MARE7,Macrorhynchus retrorsus Benth.,,Asteraceae,True,OR
AGRIM,,Agrimonia L.,agrimony,Rosaceae,False,OR
AGROP2,,Agropyron Gaertn.,wheatgrass,Poaceae,False,OR
AGROS,,Agrostemma L.,corncockle,Caryophyllaceae,False,OR
AGROS2,,Agrostis L.,bentgrass,Poaceae,False,OR
AGSC5,,Agrostis scabra Willd.,rough bentgrass,Poaceae,False,OR
AGSC5,AGGE2,Agrostis geminata Trin.,,Poaceae,True,OR
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. geminata (Trin.) Hitchc.",,Poaceae,True,OR
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. scabra (Willd.) Blomquist",,Poaceae,True,OR
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb. var. tenuis (Tuck.) Gleason",,Poaceae,True,OR
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (Fernald) Á. Löve & D. Löve,,Poaceae,True,OR
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) Swallen,,Poaceae,True,OR
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis Fernald,,Poaceae,True,OR
AGST2,,Agrostis stolonifera L.,creeping bentgrass,Poaceae,False,OR
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,,Poaceae,True,OR
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,,Poaceae,True,OR
AGST2,AGMA10,Agrostis maritima Lam.,,Poaceae,True,OR
AGST2,AGPA17,Agrostis palustris Huds.,,Poaceae,True,OR
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,,Poaceae,True,OR
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.) Farw.,,Poaceae,True,OR
AGUR,,Agastache urticifolia (Benth.) Kuntze,nettleleaf giant hyssop,Lamiaceae,False,OR
AGURG,,Agastache urticifolia (Benth.) Kuntze var. glaucifolia (A. Heller) Cronquist,nettleleaf giant hyssop,Lamiaceae,False,OR
AGURU,,Agastache urticifolia (Benth.) Kuntze var. urticifolia,nettleleaf giant hyssop,Lamiaceae,False,OR
AGVA,,Agrostis variabilis Rydb.,mountain bentgrass,Poaceae,False,OR
AGVA,AGRO7,Agrostis rossiae auct. non Vasey,,Poaceae,True,OR
AIAL,,Ailanthus altissima (Mill.) Swingle,tree of heaven,Simaroubaceae,False,OR
AIAL,AIGL,Ailanthus glandulosa Desf.,,Simaroubaceae,True,OR
AIAL,TOAL4,Toxicodendron altissimum Mill.,,Simaroubaceae,True,OR
AICA,,Aira caryophyllea L.,silver hairgrass,Poaceae,False,OR
AICAC2,,Aira caryophyllea L. var. caryophyllea,silver hairgrass,Poaceae,False,OR
AICAC2,ASCA22,Aspris caryophyllea (L.) Nash,,Poaceae,True,OR
AIEL4,,Aira elegans Willd. ex Kunth,annual silver hairgrass,Poaceae,False,OR
AIEL4,AICA3,"Aira capillaris Host, non Savi",,Poaceae,True,OR
AIEL4,AICAC,Aira caryophyllea L. var. capillaris (Host) Mutel,,Poaceae,True,OR
AIEL4,AIELA,Aira elegans Willd. ex Kunth ssp. ambigua (Arcang.) Holub,,Poaceae,True,OR
AIEL4,AIEL2,Aira elegantissima Schur,,Poaceae,True,OR
AIEL4,ASCA23,Aspris capillaris (Host) Hitchc.,,Poaceae,True,OR
AILAN,,Ailanthus Desf.,ailanthus,Simaroubaceae,False,OR
AIPR,,Aira praecox L.,yellow hairgrass,Poaceae,False,OR
AIPR,ASPR14,Aspris praecox (L.) Nash,,Poaceae,True,OR
AIRA,,Aira L.,hairgrass,Poaceae,False,OR
AJRE,,Ajuga reptans L.,common bugle,Lamiaceae,False,OR
AJUGA,,Ajuga L.,bugle,Lamiaceae,False,OR
ALAC4,,Allium acuminatum Hook.,tapertip onion,Liliaceae,False,OR
ALAC4,ALACC,Allium acuminatum Hook. var. cuspidatum Fernald,,Liliaceae,True,OR
ALAE,,Alopecurus aequalis Sobol.,shortawn foxtail,Poaceae,False,OR
ALAEA,,Alopecurus aequalis Sobol. var. aequalis,shortawn foxtail,Poaceae,False,OR
ALAEA,ALAEN,Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fernald,,Poaceae,True,OR
ALAEA,ALAR5,Alopecurus aristulatus Michx.,,Poaceae,True,OR
ALAEA,ALGEA,Alopecurus geniculatus L. var. aristulatus (Michx.) Torr.,,Poaceae,True,OR
ALAL3,,Alyssum alyssoides (L.) L.,pale madwort,Brassicaceae,False,OR
ALAL3,ALCA11,Alyssum calycinum L.,,Brassicaceae,True,OR
ALAL3,CLAL10,Clypeola alyssoides L.,,Brassicaceae,True,OR
ALAM2,,Allium amplectens Hook.,narrowleaf onion,Liliaceae,False,OR
ALAM2,ALAT2,Allium attenuifolium Kellogg,,Liliaceae,True,OR
ALAM2,ALMO7,Allium monospermum Jeps.,,Liliaceae,True,OR
ALAM2,ALOC6,Allium occidentale A. Gray,,Liliaceae,True,OR
ALAN,,Allium anceps Kellogg,twinleaf onion,Liliaceae,False,OR
ALBI2,,Allium bisceptrum S. Watson,twincrest onion,Liliaceae,False,OR
ALBIB,,Allium bisceptrum S. Watson var. bisceptrum,twincrest onion,Liliaceae,False,OR
ALBO,,Allium bolanderi S. Watson,Bolander's onion,Liliaceae,False,OR
ALBOB,,Allium bolanderi S. Watson var. bolanderi,Bolander's onion,Liliaceae,False,OR
ALBOM,,Allium bolanderi S. Watson var. mirabile (L.F. Hend.) McNeal,Bolander's onion,Liliaceae,False,OR
ALBOM,ALMI3,Allium mirabile L.F. Hend.,,Liliaceae,True,OR
ALBR,,Allium brandegeei S. Watson,Brandegee's onion,Liliaceae,False,OR
ALBR,ALDI8,Allium diehlii (M.E. Jones) M.E. Jones,,Liliaceae,True,OR
ALBR,ALMI4,Allium minimum M.E. Jones,,Liliaceae,True,OR
ALBR,ALTRD,Allium tribracteatum Torr. var. diehlii M.E. Jones,,Liliaceae,True,OR
ALCA2,,Allium campanulatum S. Watson,dusky onion,Liliaceae,False,OR
ALCA2,ALAU2,Allium austinae M.E. Jones,,Liliaceae,True,OR
ALCA2,ALBI4,Allium bidwelliae S. Watson,,Liliaceae,True,OR
ALCA2,ALCAB,Allium campanulatum S. Watson var. bidwelliae (S. Watson) Jeps.,,Liliaceae,True,OR
ALCA4,,Alopecurus carolinianus Walter,Carolina foxtail,Poaceae,False,OR
ALCA4,ALMA15,Alopecurus macounii Vasey,,Poaceae,True,OR
ALCA4,ALRA4,Alopecurus ramosus Poir.,,Poaceae,True,OR
ALCE,,Allium cepa L.,garden onion,Liliaceae,False,OR
ALCE,ALCEA2,Allium cepa L. var. aggregatum G. Don,,Liliaceae,True,OR
ALCE,ALCEC,Allium cepa L. var. cepa,,Liliaceae,True,OR
ALCE,ALCEM,Allium cepa L. var. multiplicans L.H. Bailey,,Liliaceae,True,OR
ALCE,ALCEP,Allium cepa L. var. proliferum (Moench) Regel,,Liliaceae,True,OR
ALCE,ALCES,Allium cepa L. var. solaninum Alef.,,Liliaceae,True,OR
ALCE2,,Allium cernuum Roth,nodding onion,Liliaceae,False,OR
ALCEA,,Alcea L.,hollyhock,Malvaceae,False,OR
ALCEC2,,Allium cernuum Roth var. cernuum,nodding onion,Liliaceae,False,OR
ALCO16,,Alyssum corsicum Duby,yellowtuft,Brassicaceae,False,OR
ALCR4,,Allium crenulatum Wiegand,Olympic onion,Liliaceae,False,OR
ALCR4,ALCA12,Allium cascadense M. Peck,,Liliaceae,True,OR
ALCR4,ALVA4,Allium vancouverense Macoun,,Liliaceae,True,OR
ALCR4,ALWA,Allium watsonii Howell,,Liliaceae,True,OR
ALDE,,Alyssum desertorum Stapf,desert madwort,Brassicaceae,False,OR
ALDED,,Alyssum desertorum Stapf var. desertorum,desert madwort,Brassicaceae,False,OR
ALDED,ALTU2,Alyssum turkestanicum auct. non Regel & Schmalh.,,Brassicaceae,True,OR
ALDI3,,Allium dictuon H. St. John,Blue Mountain onion,Liliaceae,False,OR
ALDO,,Allium douglasii Hook.,Douglas' onion,Liliaceae,False,OR
ALFA3,,Allium falcifolium Hook. & Arn.,scytheleaf onion,Liliaceae,False,OR
ALFA3,ALBR8,Allium breweri S. Watson,,Liliaceae,True,OR
ALFI,,Allium fibrillum M.E. Jones,Cuddy Mountain onion,Liliaceae,False,OR
ALFI,ALCO6,Allium collinum Douglas ex S. Watson,,Liliaceae,True,OR
ALGE,,Allium geyeri S. Watson,Geyer's onion,Liliaceae,False,OR
ALGE2,,Alopecurus geniculatus L.,water foxtail,Poaceae,False,OR
ALGEG,,Allium geyeri S. Watson var. geyeri,Geyer's onion,Liliaceae,False,OR
ALGEG,ALDI5,Allium dictyotum Greene,,Liliaceae,True,OR
ALGEG4,,Alopecurus geniculatus L. var. geniculatus,water foxtail,Poaceae,False,OR
ALGEG4,ALPA9,Alopecurus pallescens Piper,,Poaceae,True,OR
ALGET,,Allium geyeri S. Watson var. tenerum M.E. Jones,bulbil onion,Liliaceae,False,OR
ALGET,ALAR7,"Allium arenicola Osterh., non Small",,Liliaceae,True,OR
ALGET,ALFI6,"Allium fibrosum Rydb., non Regel",,Liliaceae,True,OR
ALGET,ALGET2,Allium geyeri S. Watson ssp. tenerum (M.E. Jones) Traub & Ownbey,,Liliaceae,True,OR
ALGET,ALGEG3,Allium geyeri S. Watson var. graniferum L.F. Hend.,,Liliaceae,True,OR
ALGET,ALRU5,Allium rubrum Osterh.,,Liliaceae,True,OR
ALGET,ALRY,Allium rydbergii J.F. Macbr.,,Liliaceae,True,OR
ALGET,ALSA5,Allium sabulicola Osterh.,,Liliaceae,True,OR
ALGI,,Allophyllum gilioides (Benth.) A.D. Grant & V.E. Grant,dense false gilyflower,Polemoniaceae,False,OR
ALGIG,,Allophyllum gilioides (Benth.) A.D. Grant & V.E. Grant ssp. gilioides,dense false gilyflower,Polemoniaceae,False,OR
ALGIG,GIGI2,Gilia gilioides (Benth.) Greene,,Polemoniaceae,True,OR
ALGR,,Alisma gramineum Lej.,narrowleaf water plantain,Alismataceae,False,OR
ALGR,ALGE3,Alisma geyeri Torr.,,Alismataceae,True,OR
ALGR,ALGRA,Alisma gramineum Lej. var. angustissimum (DC.) A.J. Hendricks,,Alismataceae,True,OR
ALGR,ALGRG2,Alisma gramineum Lej. var. geyeri (Torr.) Lam.,,Alismataceae,True,OR
ALGR,ALGRG3,Alisma gramineum Lej. var. graminifolium (Wahlenb.) A.J. Hendricks,,Alismataceae,True,OR
ALGR,ALGRW,Alisma gramineum Lej. var. wahlenbergii auct. non (Holmb.) Raymond & Kucyniak,,Alismataceae,True,OR
ALGR,ALLA5,Alisma lanceolatum A. Gray,,Alismataceae,True,OR
ALICI,,Aliciella Brand,aliciella,Polemoniaceae,False,OR
ALIN2,,Alnus incana (L.) Moench,gray alder,Betulaceae,False,OR
ALINT,,Alnus incana (L.) Moench ssp. tenuifolia (Nutt.) Breitung,thinleaf alder,Betulaceae,False,OR
ALINT,ALINO,Alnus incana (L.) Moench var. occidentalis (Dippel) C.L. Hitchc.,,Betulaceae,True,OR
ALINT,ALINV,Alnus incana (L.) Moench var. virescens S. Watson,,Betulaceae,True,OR
ALINT,ALPU5,Alnus ×purpusii Callier,,Betulaceae,True,OR
ALINT,ALTE2,Alnus tenuifolia Nutt.,,Betulaceae,True,OR
ALISM,,Alisma L.,water plantain,Alismataceae,False,OR
ALLA2,,Alisma lanceolatum With.,lanceleaf water plantain,Alismataceae,False,OR
ALLE3,,Allium lemmonii S. Watson,Lemmon's onion,Liliaceae,False,OR
ALLE3,ALIN5,Allium incisum A. Nelson & J.F. Macbr.,,Liliaceae,True,OR
ALLE3,ALSC6,Allium scissum A. Nelson & J.F. Macbr.,,Liliaceae,True,OR
ALLE7,,Aliciella leptomeria (A. Gray) J.M. Porter,sand gilia,Polemoniaceae,False,OR
ALLE7,GILE3,Gilia leptomeria A. Gray,,Polemoniaceae,True,OR
ALLEN,,Allenrolfea Kuntze,allenrolfea,Chenopodiaceae,False,OR
ALLIA,,Alliaria Heist. ex Fabr.,alliaria,Brassicaceae,False,OR
ALLIU,,Allium L.,onion,Liliaceae,False,OR
ALLO6,,Aliciella lottiae (Day) J.M. Porter,Lott's gilia,Polemoniaceae,False,OR
ALLO6,GILO3,Gilia lottiae Day,,Polemoniaceae,True,OR
ALLOP2,,Allophyllum (Nutt.) A.D. Grant & V.E. Grant,false gilyflower,Polemoniaceae,False,OR
ALLOT,,Allotropa Torr. & A. Gray,sugarstick,Monotropaceae,False,OR
ALMA5,,Allium macrum S. Watson,rock onion,Liliaceae,False,OR
ALMA5,ALEQ,Allium equicaeleste H. St. John,,Liliaceae,True,OR
ALMA6,,Allium madidum S. Watson,swamp onion,Liliaceae,False,OR
ALMI10,,Aliciella micromeria (A. Gray) J.M. Porter,dainty gilia,Polemoniaceae,False,OR
ALMI10,GILEM3,Gilia leptomeria A. Gray ssp. micromeria (A. Gray) H. Mason & A.D. Grant,,Polemoniaceae,True,OR
ALMI10,GILEM2,Gilia leptomeria A. Gray var. micromeria (A. Gray) Cronquist,,Polemoniaceae,True,OR
ALMI10,GIMI4,Gilia micromeria A. Gray,,Polemoniaceae,True,OR
ALMU,,Alyssum murale Waldst. & Kit.,yellowtuft,Brassicaceae,False,OR
ALMY,,Alopecurus myosuroides Huds.,slender meadow foxtail,Poaceae,False,OR
ALMY,ALAG,Alopecurus agrestis L.,,Poaceae,True,OR
ALNE,,Allium nevadense S. Watson,Nevada onion,Liliaceae,False,OR
ALNE4,,Allium nevii S. Watson,Nevius' garlic,Liliaceae,False,OR
ALNE4,ALDON,Allium douglasii Hook. var. nevii (S. Watson) Ownbey & Mingrone,,Liliaceae,True,OR
ALNI,,Allium nigrum L.,black garlic,Liliaceae,False,OR
ALNI,ALMU5,Allium multibulbosum Jacq.,,Liliaceae,True,OR
ALNUS,,Alnus Mill.,alder,Betulaceae,False,OR
ALOC2,,Allenrolfea occidentalis (S. Watson) Kuntze,iodinebush,Chenopodiaceae,False,OR
ALOC2,HAOC,Halostachys occidentalis S. Watson,,Chenopodiaceae,True,OR
ALOPE,,Alopecurus L.,foxtail,Poaceae,False,OR
ALPA3,,Allium parvum Kellogg,small onion,Liliaceae,False,OR
ALPA3,ALMO9,Allium modocense Jeps.,,Liliaceae,True,OR
ALPA3,ALTRA,Allium tribracteatum Torr. var. andersonii S. Watson,,Liliaceae,True,OR
ALPE,,Allium peninsulare Lemmon ex Greene,Mexicali onion,Liliaceae,False,OR
ALPE4,,Alliaria petiolata (M. Bieb.) Cavara & Grande,garlic mustard,Brassicaceae,False,OR
ALPE4,ALAL8,"Alliaria alliaria (L.) Britton, nom. inval.",,Brassicaceae,True,OR
ALPE4,ALOF3,Alliaria officinalis Andrz. ex M. Bieb.,,Brassicaceae,True,OR
ALPE4,ERAL14,Erysimum alliaria L.,,Brassicaceae,True,OR
ALPE4,SIAL11,Sisymbrium alliaria (L.) Scop.,,Brassicaceae,True,OR
ALPEP2,,Allium peninsulare Lemmon ex Greene var. peninsulare,penisula onion,Liliaceae,False,OR
ALPL2,,Allium platycaule S. Watson,broadstemmed onion,Liliaceae,False,OR
ALPL3,,Allium pleianthum S. Watson,manyflower onion,Liliaceae,False,OR
ALPR3,,Alopecurus pratensis L.,meadow foxtail,Poaceae,False,OR
ALPU,,Allium punctum L.F. Hend.,dotted onion,Liliaceae,False,OR
ALPU,ALMI5,Allium miser Piper,,Liliaceae,True,OR
ALRH2,,Alnus rhombifolia Nutt.,white alder,Betulaceae,False,OR
ALRH2,ALRHB,Alnus rhombifolia Nutt. var. bernardina Munz & I.M. Johnst.,,Betulaceae,True,OR
ALRO,,Allium robinsonii L.F. Hend.,Robinson's onion,Liliaceae,False,OR
ALRO3,,Alcea rosea L.,hollyhock,Malvaceae,False,OR
ALRO3,ALFI9,Alcea ficifolia L.,,Malvaceae,True,OR
ALRO3,ALRO4,Althaea rosea (L.) Cav.,,Malvaceae,True,OR
ALRU2,,Alnus rubra Bong.,red alder,Betulaceae,False,OR
ALRU2,ALOR,Alnus oregona Nutt.,,Betulaceae,True,OR
ALRU2,ALORP,Alnus oregona Nutt. var. pinnatisecta Starker,,Betulaceae,True,OR
ALSA,,Allium sanbornii Alph. Wood,Sanborn's onion,Liliaceae,False,OR
ALSA3,,Alopecurus saccatus Vasey,Pacific foxtail,Poaceae,False,OR
ALSA3,ALHO3,Alopecurus howellii Vasey,,Poaceae,True,OR
ALSAS,,Allium sanbornii Alph. Wood var. sanbornii,Sanborn's onion,Liliaceae,False,OR
ALSC,,Allium schoenoprasum L.,wild chives,Liliaceae,False,OR
ALSCS,,Allium schoenoprasum L. var. sibiricum (L.) Hartm.,wild chives,Liliaceae,False,OR
ALSCS,ALSCS3,Allium schoenoprasum L. ssp. sibiricum (L.) Celak.,,Liliaceae,True,OR
ALSCS,ALSCL,Allium schoenoprasum L. var. laurentianum Fernald,,Liliaceae,True,OR
ALSCS,ALSI4,Allium sibiricum L.,,Liliaceae,True,OR
ALSCS2,,Allium schoenoprasum L. var. schoenoprasum,wild chives,Liliaceae,False,OR
ALSI2,,Allium siskiyouense Ownbey,Siskiyou onion,Liliaceae,False,OR
ALSI2,ALFAD,Allium falcifolium Hook. & Arn. var. demissum Jeps.,,Liliaceae,True,OR
ALSI8,,Alyssum simplex Rudolphi,alyssum,Brassicaceae,False,OR
ALSI8,ALMI2,"Alyssum minus (L.) Rothm., nom. illeg.",,Brassicaceae,True,OR
ALSI8,ALMIM,Alyssum minus (L.) Rothm. var. micranthum (C.A. Mey.) Dudley,,Brassicaceae,True,OR
ALSI8,ALPA7,Alyssum parviflorum Fisch. ex M. Bieb.,,Brassicaceae,True,OR
ALSI8,ALPAM,Alyssum parviflorum Fisch. ex M. Bieb. var. micranthum (C.A. Mey.) Dorn,,Brassicaceae,True,OR
ALSI8,CLMI5,Clypeola minus L. p.p.,,Brassicaceae,True,OR
ALSU,,Alisma subcordatum Raf.,American water plantain,Alismataceae,False,OR
ALSU,ALPLS,Alisma plantago-aquatica L. ssp. subcordatum (Raf.) Hultén,,Alismataceae,True,OR
ALSU,ALPLP,Alisma plantago-aquatica L. var. parviflorum (Pursh) Torr.,,Alismataceae,True,OR
ALSU10,,Aliciella subacaulis (Rydb.) J.M. Porter & L.A. Johnson,pinyon gilia,Polemoniaceae,False,OR
ALSU10,GISU2,Gilia subacaulis Rydb.,,Polemoniaceae,True,OR
ALTO,,Allium tolmiei (Hook.) Baker ex S. Watson,Tolmie's onion,Liliaceae,False,OR
ALTOP2,,Allium tolmiei (Hook.) Baker ex S. Watson var. platyphyllum (Tidestr.) Ownbey,Wallowa onion,Liliaceae,False,OR
ALTOP2,ALPL6,Allium platyphyllum Tidestr.,,Liliaceae,True,OR
ALTOT,,Allium tolmiei (Hook.) Baker ex S. Watson var. tolmiei,Tolmie's onion,Liliaceae,False,OR
ALTOT,ALCU3,Allium cusickii S. Watson,,Liliaceae,True,OR
ALTR14,,Aliciella triodon (Eastw.) Brand,coyote gilia,Polemoniaceae,False,OR
ALTR14,GITR4,Gilia triodon Eastw.,,Polemoniaceae,True,OR
ALTR4,,Allium triquetrum L.,threecorner leek,Liliaceae,False,OR
ALTR7,,Alisma triviale Pursh,northern water plantain,Alismataceae,False,OR
ALTR7,ALBR10,Alisma brevipes Greene,,Alismataceae,True,OR
ALTR7,ALPLB,Alisma plantago-aquatica L. ssp. brevipes (Greene) Sam.,,Alismataceae,True,OR
ALTR7,ALPLA,Alisma plantago-aquatica L. var. americanum Schult.,,Alismataceae,True,OR
ALTR7,ALPLB2,Alisma plantago-aquatica L. var. brevipes (Greene) Vict.,,Alismataceae,True,OR
